日期,开盘,收盘,高,低,交易量,涨跌幅
2018年7月16日,0.99110,0.99370,0.99380,0.99110,0.10K,0.26%
2018年7月15日,0.97750,0.99110,0.99110,0.97750,0.11K,1.39%
2018年7月14日,0.94010,0.97750,0.99360,0.94010,1.82K,3.98%
2018年7月13日,0.97690,0.94010,0.97690,0.94010,0.77K,-3.77%
2018年7月12日,0.92930,0.97690,0.97690,0.92930,0.68K,5.12%
2018年7月11日,0.99480,0.92930,0.99480,0.92930,0.02K,-6.58%
2018年7月10日,0.98990,0.99480,0.99500,0.97250,12.24K,0.49%
2018年7月9日,0.99550,0.98990,0.99550,0.97250,2.96K,-0.56%
2018年7月8日,0.97250,0.99550,0.99550,0.97250,1.58K,2.37%
2018年7月7日,0.98940,0.97250,0.98940,0.97250,1.62K,-1.71%
2018年7月6日,0.97260,0.98940,0.98940,0.97260,2.21K,1.73%
2018年7月5日,0.98010,0.97260,0.98010,0.97250,2.19K,-0.77%
2018年7月4日,0.98520,0.98010,0.99390,0.98000,0.15K,-0.52%
2018年7月3日,0.97010,0.98520,0.99390,0.97010,1.36K,1.56%
2018年7月2日,0.97500,0.97010,0.98100,0.96820,1.26K,-0.50%
2018年7月1日,0.97520,0.97500,0.97520,0.97500,0.54K,-0.02%
2018年6月30日,0.97510,0.97520,0.99210,0.97510,0.57K,-1.70%
2018年6月29日,0.98000,0.99210,0.99440,0.97500,3.43K,1.23%
2018年6月28日,0.98000,0.98000,0.98000,0.98000,-,0.00%
2018年6月27日,0.99550,0.98000,0.99550,0.98000,1.63K,-1.56%
2018年6月26日,0.99000,0.99550,0.99560,0.99000,1.62K,-0.03%
2018年6月25日,0.99150,0.99580,0.99580,0.99000,11.34K,0.43%
2018年6月24日,0.99000,0.99150,0.99150,0.98520,17.28K,0.01%
2018年6月23日,0.99000,0.99140,0.99250,0.99000,1.89K,0.14%
2018年6月22日,0.99580,0.99000,0.99590,0.99000,2.81K,-0.58%
2018年6月21日,0.98750,0.99580,0.99580,0.98750,8.01K,0.84%
2018年6月20日,0.99580,0.98750,0.99580,0.98750,5.07K,-0.83%
2018年6月19日,0.99000,0.99580,0.99580,0.98500,1.93K,0.71%
2018年6月18日,0.98880,0.98880,0.99580,0.98500,1.43K,0.00%
2018年6月17日,0.99580,0.98880,0.99580,0.98880,6.16K,-0.37%
2018年6月16日,0.99500,0.99250,0.99580,0.99250,7.33K,-0.25%
2018年6月15日,0.99100,0.99500,0.99550,0.99000,27.36K,0.40%
2018年6月14日,0.98990,0.99100,0.99300,0.98000,16.54K,0.11%
2018年6月13日,0.98990,0.98990,0.98990,0.98000,13.66K,0.00%
2018年6月12日,0.99000,0.98990,0.99000,0.97500,5.59K,-0.01%
